timestamp,tool,batch_size,precision,power_consumption_kwh,co2_emissions_kg,runtime_seconds,status
2025-12-01T04:17:01.498158,eco2ai,4,fp32,0.0008217159206816763,0.00027556243400060014,46.319777488708496,success
2025-12-01T04:17:52.053193,eco2ai,4,fp16,0.0007205288197500836,0.00024162933970319053,44.520344257354736,success
2025-12-01T04:18:34.208954,eco2ai,16,fp32,0.0006268294734492384,0.00021020726392120213,36.0027961730957,success
2025-12-01T04:19:14.429453,eco2ai,16,fp16,0.0005686722029941251,0.00019070422327407984,34.143821716308594,success
2025-12-01T04:19:57.105490,eco2ai,64,fp32,0.0006410631741889323,0.00021498053546425844,36.591885805130005,success
2025-12-01T04:20:36.690082,eco2ai,64,fp16,0.0005759408896096319,0.00019314177733059006,33.40350556373596,success
2025-12-01T04:21:20.548173,eco2ai,256,fp32,0.0006409285811099718,0.00021493539967522906,37.631261587142944,success
2025-12-01T04:22:00.939292,eco2ai,256,fp16,0.0004900347526037662,0.00016433315428567298,34.1933856010437,success
